panel,input_parameter,input_value,beta1,beta2,classical_bias,quantum_bias,classical_value,quantum_value,gap,classical_oracle_value,classical_oracle_abs_error,deterministic_strategy_count
a,p,0.65,0.62,0.62,0.545,0.5604762617631545,0.7725,0.7802381308815772,0.007738130881577265,0.7725,0.0,16
a,p,0.66,0.62,0.62,0.5512,0.5668523219887169,0.7756000000000001,0.7834261609943585,0.0078261609943584,0.7756000000000001,0.0,16
a,p,0.67,0.62,0.62,0.5578000000000001,0.5736397409385093,0.7789,0.7868198704692546,0.007919870469254575,0.7789,0.0,16
a,p,0.68,0.62,0.62,0.5648000000000001,0.5808385186125314,0.7824,0.7904192593062658,0.008019259306265791,0.7824,0.0,16
a,p,0.69,0.62,0.62,0.5721999999999999,0.5884486550107834,0.7861,0.7942243275053917,0.008124327505391715,0.7861,0.0,16
a,p,0.7,0.62,0.62,0.58,0.5964701501332652,0.79,0.7982350750666326,0.008235075066632569,0.79,0.0,16
a,p,0.71,0.62,0.62,0.5882000000000001,0.604903003979977,0.7941,0.8024515019899885,0.008351501989988463,0.7941,0.0,16
a,p,0.72,0.62,0.62,0.5968,0.6137472165509185,0.7984,0.8068736082754593,0.008473608275459288,0.7984,0.0,16
a,p,0.73,0.62,0.62,0.6057999999999999,0.6230027878460898,0.8029,0.8115013939230449,0.008601393923044931,0.8029,0.0,16
a,p,0.74,0.62,0.62,0.6152,0.6326697178654911,0.8076,0.8163348589327455,0.008734858932745504,0.8076,0.0,16
a,p,0.75,0.62,0.62,0.625,0.6427480066091221,0.8125,0.8213740033045611,0.008874003304561118,0.8125,0.0,16
a,p,0.76,0.62,0.62,0.6352,0.6532376540769829,0.8176,0.8266188270384914,0.00901882703849144,0.8176,0.0,16
a,p,0.77,0.62,0.62,0.6457999999999999,0.6641386602690735,0.8229,0.8320693301345368,0.009169330134536802,0.8229,0.0,16
a,p,0.78,0.62,0.62,0.6568,0.6754510251853942,0.8284,0.8377255125926971,0.009325512592697094,0.8284,0.0,16
a,p,0.79,0.62,0.62,0.6682000000000001,0.6871747488259446,0.8341000000000001,0.8435873744129723,0.009487374412972205,0.8341000000000001,0.0,16
a,p,0.8,0.62,0.62,0.6800000000000002,0.6993098311907249,0.8400000000000001,0.8496549155953624,0.009654915595362357,0.8400000000000001,0.0,16
a,p,0.81,0.62,0.62,0.6938720000000002,0.7118562722797349,0.8469360000000001,0.8559281361398674,0.008992136139867268,0.8469360000000001,0.0,16
a,p,0.82,0.62,0.62,0.7108479999999999,0.7248140720929745,0.855424,0.8624070360464873,0.006983036046487312,0.855424,0.0,16
a,p,0.83,0.62,0.62,0.7277279999999999,0.7381832306304444,0.863864,0.8690916153152222,0.0052276153152222005,0.863864,0.0,16
a,p,0.84,0.62,0.62,0.7445119999999998,0.751963747892144,0.8722559999999999,0.8759818739460721,0.0037258739460721557,0.8722559999999999,0.0,16
a,p,0.85,0.62,0.62,0.7611999999999999,0.7661556238780733,0.8805999999999999,0.8830778119390367,0.0024778119390367337,0.8805999999999999,0.0,16
a,p,0.86,0.62,0.62,0.7777919999999999,0.7807588585882326,0.8888959999999999,0.8903794292941163,0.0014834292941163785,0.8888959999999999,0.0,16
a,p,0.87,0.62,0.62,0.794288,0.7957734520226218,0.8971439999999999,0.8978867260113109,0.000742726011310979,0.897144,1.1102230246251565e-16,16
a,p,0.88,0.62,0.62,0.810688,0.8111994041812407,0.9053439999999999,0.9055997020906204,0.00025570209062042437,0.9053439999999999,0.0,16
a,p,0.89,0.62,0.62,0.8269920000000001,0.8270367150640896,0.9134960000000001,0.9135183575320448,2.2357532044714468e-05,0.913496,1.1102230246251565e-16,16
a,p,0.9,0.62,0.62,0.8432000000000001,0.8432000000000002,0.9216,0.9216000000000001,1.1102230246251565e-16,0.9216,0.0,16
a,p,0.91,0.62,0.62,0.8593120000000001,0.8593120000000001,0.929656,0.929656,0.0,0.929656,0.0,16
a,p,0.92,0.62,0.62,0.875328,0.8753280000000001,0.937664,0.937664,0.0,0.937664,0.0,16
a,p,0.93,0.62,0.62,0.8912480000000002,0.891248,0.945624,0.945624,0.0,0.945624,0.0,16
a,p,0.94,0.62,0.62,0.907072,0.907072,0.9535359999999999,0.9535359999999999,0.0,0.9535359999999999,0.0,16
a,p,0.95,0.62,0.62,0.9228,0.9228000000000001,0.9614,0.9614,0.0,0.9614,0.0,16
a,p,0.96,0.62,0.62,0.9384319999999999,0.9384319999999999,0.969216,0.969216,0.0,0.969216,0.0,16
a,p,0.97,0.62,0.62,0.9539679999999999,0.9539679999999999,0.976984,0.976984,0.0,0.976984,0.0,16
a,p,0.98,0.62,0.62,0.9694079999999999,0.9694079999999999,0.984704,0.984704,0.0,0.9847039999999999,1.1102230246251565e-16,16
a,p,0.99,0.62,0.62,0.984752,0.984752,0.9923759999999999,0.9923759999999999,0.0,0.992376,1.1102230246251565e-16,16
a,p,1.0,0.62,0.62,1.0,1.0,1.0,1.0,0.0,1.0,0.0,16
a,p,0.0,0.63,0.63,1.0,1.0,1.0,1.0,0.0,1.0,0.0,16
a,p,0.01,0.63,0.63,0.985148,0.985148,0.9925740000000001,0.9925740000000001,0.0,0.9925740000000001,0.0,16
a,p,0.02,0.63,0.63,0.9701919999999999,0.9701919999999999,0.985096,0.985096,0.0,0.985096,0.0,16
a,p,0.03,0.63,0.63,0.955132,0.955132,0.9775659999999999,0.9775659999999999,0.0,0.977566,1.1102230246251565e-16,16
a,p,0.04,0.63,0.63,0.939968,0.939968,0.969984,0.969984,0.0,0.969984,0.0,16
a,p,0.05,0.63,0.63,0.9247,0.9247000000000001,0.96235,0.96235,0.0,0.9623499999999999,1.1102230246251565e-16,16
a,p,0.06,0.63,0.63,0.9093279999999999,0.9093279999999999,0.954664,0.954664,0.0,0.954664,0.0,16
a,p,0.07,0.63,0.63,0.8938519999999999,0.8938519999999998,0.9469259999999999,0.9469259999999999,0.0,0.9469259999999998,1.1102230246251565e-16,16
a,p,0.08,0.63,0.63,0.878272,0.878272,0.939136,0.939136,0.0,0.939136,0.0,16
a,p,0.09,0.63,0.63,0.862588,0.8625880000000001,0.9312940000000001,0.9312940000000001,0.0,0.9312940000000001,0.0,16
a,p,0.1,0.63,0.63,0.8468000000000001,0.8468000000000001,0.9234,0.9234,0.0,0.9234,0.0,16
a,p,0.11,0.63,0.63,0.830908,0.8309080000000001,0.915454,0.915454,0.0,0.915454,0.0,16
a,p,0.12,0.63,0.63,0.814912,0.8150254767453592,0.907456,0.9075127383726795,5.6738372679498994e-05,0.907456,0.0,16
a,p,0.13,0.63,0.63,0.798812,0.7995267671216518,0.8994059999999999,0.8997633835608259,0.00035738356082593015,0.899406,1.1102230246251565e-16,16
a,p,0.14,0.63,0.63,0.782608,0.7844413564212432,0.891304,0.8922206782106217,0.0009166782106216909,0.891304,0.0,16
a,p,0.15,0.63,0.63,0.7662999999999999,0.7697692446441335,0.8831499999999999,0.8848846223220668,0.0017346223220668922,0.8831499999999999,0.0,16
a,p,0.16,0.63,0.63,0.7498879999999999,0.7555104317903227,0.8749439999999999,0.8777552158951614,0.002811215895161423,0.8749439999999998,1.1102230246251565e-16,16
a,p,0.17,0.63,0.63,0.7333719999999999,0.7416649178598108,0.866686,0.8708324589299055,0.0041464589299055055,0.866686,0.0,16
a,p,0.18,0.63,0.63,0.7167520000000001,0.7282327028525979,0.858376,0.864116351426299,0.0057403514262989175,0.858376,0.0,16
a,p,0.19,0.63,0.63,0.7000280000000001,0.7152137867686837,0.850014,0.8576068933843419,0.007592893384341881,0.850014,0.0,16
a,p,0.2,0.63,0.63,0.6832000000000001,0.7026081696080684,0.8416000000000001,0.8513040848040342,0.009704084804034063,0.8416000000000001,0.0,16
a,p,0.21,0.63,0.63,0.6682000000000001,0.6904158513707519,0.8341000000000001,0.845207925685376,0.011107925685375886,0.8341000000000001,0.0,16
a,p,0.22,0.63,0.63,0.6568,0.6786368320567342,0.8284,0.8393184160283671,0.010918416028367073,0.8284,0.0,16
a,p,0.23,0.63,0.63,0.6457999999999999,0.6672711116660154,0.8229,0.8336355558330077,0.010735555833007782,0.8229,0.0,16
a,p,0.24,0.63,0.63,0.6352,0.6563186901985956,0.8176,0.8281593450992978,0.01055934509929779,0.8176,0.0,16
a,p,0.25,0.63,0.63,0.625,0.6457795676544745,0.8125,0.8228897838272373,0.01038978382723732,0.8125,0.0,16
a,p,0.26,0.63,0.63,0.6152,0.6356537440336523,0.8076,0.8178268720168261,0.01022687201682615,0.8076,0.0,16
a,p,0.27,0.63,0.63,0.6057999999999999,0.625941219336129,0.8029,0.8129706096680644,0.0100706096680645,0.8028999999999998,1.1102230246251565e-16,16
a,p,0.28,0.63,0.63,0.5968,0.6166419935619046,0.7984,0.8083209967809524,0.009920996780952374,0.7984,0.0,16
a,p,0.29,0.63,0.63,0.5882,0.6077560667109789,0.7941,0.8038780333554895,0.009778033355489435,0.7940999999999999,1.1102230246251565e-16,16
a,p,0.3,0.63,0.63,0.58,0.5992834387833522,0.79,0.799641719391676,0.009641719391676018,0.7899999999999999,1.1102230246251565e-16,16
a,p,0.31,0.63,0.63,0.5721999999999999,0.5912241097790244,0.7861,0.7956120548895123,0.009512054889512234,0.7860999999999999,1.1102230246251565e-16,16
a,p,0.32,0.63,0.63,0.5648,0.5835780796979955,0.7824,0.7917890398489977,0.009389039848997749,0.7824,0.0,16
a,p,0.33,0.63,0.63,0.5578,0.5763453485402653,0.7788999999999999,0.7881726742701327,0.009272674270132786,0.7788999999999999,0.0,16
a,p,0.34,0.63,0.63,0.5511999999999999,0.5695259163058339,0.7756,0.784762958152917,0.009162958152917011,0.7756,0.0,16
a,p,0.35,0.63,0.63,0.545,0.5631197829947018,0.7725,0.781559891497351,0.00905989149735098,0.7725,0.0,16
a,p,0.36,0.63,0.63,0.5392,0.5571269486068682,0.7696000000000001,0.7785634743034341,0.008963474303434027,0.7696000000000001,0.0,16
a,p,0.37,0.63,0.63,0.5338,0.5515474131423336,0.7669,0.7757737065711667,0.008873706571166706,0.7669000000000001,1.1102230246251565e-16,16
a,p,0.38,0.63,0.63,0.5288,0.5463811766010978,0.7644,0.7731905883005489,0.008790588300548907,0.7644000000000001,1.1102230246251565e-16,16
a,p,0.39,0.63,0.63,0.5242,0.5416282389831608,0.7621,0.7708141194915804,0.008714119491580408,0.7621,0.0,16
a,p,0.4,0.63,0.63,0.52,0.5372886002885229,0.76,0.7686443001442614,0.00864430014426143,0.76,0.0,16
a,p,0.41,0.63,0.63,0.5162,0.5333622605171837,0.7581,0.7666811302585919,0.008581130258591863,0.7581,0.0,16
a,p,0.42,0.63,0.63,0.5128,0.5298492196691433,0.7564,0.7649246098345717,0.008524609834571706,0.7564000000000001,1.1102230246251565e-16,16
a,p,0.43,0.63,0.63,0.5098,0.5267494777444018,0.7549,0.763374738872201,0.00847473887220096,0.7549,0.0,16
a,p,0.44,0.63,0.63,0.5072000000000001,0.5240630347429592,0.7536,0.7620315173714796,0.008431517371479513,0.7536,0.0,16
a,p,0.45,0.63,0.63,0.5050000000000001,0.5217898906648155,0.7525000000000001,0.7608949453324078,0.0083949453324077,0.7525000000000001,0.0,16
a,p,0.46,0.63,0.63,0.5032000000000001,0.5199300455099706,0.7516,0.7599650227549852,0.008365022754985185,0.7516,0.0,16
a,p,0.47,0.63,0.63,0.5018,0.5184834992784245,0.7509,0.7592417496392123,0.008341749639212304,0.7509,0.0,16
a,p,0.48,0.63,0.63,0.5008,0.5174502519701774,0.7504,0.7587251259850887,0.008325125985088722,0.7504,0.0,16
a,p,0.49,0.63,0.63,0.5002,0.5168303035852291,0.7501,0.7584151517926145,0.00831515179261455,0.7501,0.0,16
a,p,0.5,0.63,0.63,0.5,0.5166236541235796,0.75,0.7583118270617898,0.00831182706178979,0.75,0.0,16
a,p,0.51,0.63,0.63,0.5002,0.5168303035852291,0.7501,0.7584151517926145,0.00831515179261455,0.7501,0.0,16
a,p,0.52,0.63,0.63,0.5008,0.5174502519701774,0.7504,0.7587251259850887,0.008325125985088722,0.7504,0.0,16
a,p,0.53,0.63,0.63,0.5018,0.5184834992784245,0.7509,0.7592417496392123,0.008341749639212304,0.7509,0.0,16
a,p,0.54,0.63,0.63,0.5032,0.5199300455099705,0.7516,0.7599650227549852,0.008365022754985185,0.7516,0.0,16
a,p,0.55,0.63,0.63,0.505,0.5217898906648154,0.7525,0.7608949453324076,0.0083949453324077,0.7525000000000001,1.1102230246251565e-16,16
a,p,0.56,0.63,0.63,0.5072,0.5240630347429591,0.7536,0.7620315173714796,0.008431517371479513,0.7536,0.0,16
a,p,0.57,0.63,0.63,0.5098,0.5267494777444017,0.7549,0.7633747388722009,0.008474738872200849,0.7549000000000001,1.1102230246251565e-16,16
a,p,0.58,0.63,0.63,0.5128,0.5298492196691432,0.7564,0.7649246098345717,0.008524609834571706,0.7564,0.0,16
a,p,0.59,0.63,0.63,0.5162,0.5333622605171836,0.7581,0.7666811302585919,0.008581130258591863,0.7581,0.0,16
a,p,0.6,0.63,0.63,0.52,0.5372886002885228,0.76,0.7686443001442613,0.008644300144261319,0.76,0.0,16
a,p,0.61,0.63,0.63,0.5242,0.5416282389831608,0.7621,0.7708141194915804,0.008714119491580408,0.7621,0.0,16
a,p,0.62,0.63,0.63,0.5288,0.5463811766010978,0.7644,0.7731905883005489,0.008790588300548907,0.7644,0.0,16
a,p,0.63,0.63,0.63,0.5338,0.5515474131423336,0.7669,0.7757737065711667,0.008873706571166706,0.7669000000000001,1.1102230246251565e-16,16
a,p,0.64,0.63,0.63,0.5392,0.5571269486068682,0.7696000000000001,0.7785634743034341,0.008963474303434027,0.7696000000000001,0.0,16
a,p,0.65,0.63,0.63,0.545,0.5631197829947018,0.7725,0.781559891497351,0.00905989149735098,0.7725,0.0,16
a,p,0.66,0.63,0.63,0.5512,0.5695259163058342,0.7756000000000001,0.7847629581529171,0.009162958152917011,0.7756000000000001,0.0,16
a,p,0.67,0.63,0.63,0.5578000000000001,0.5763453485402654,0.7789,0.7881726742701327,0.009272674270132675,0.7789,0.0,16
a,p,0.68,0.63,0.63,0.5648000000000001,0.5835780796979956,0.7824,0.7917890398489977,0.009389039848997749,0.7824,0.0,16
a,p,0.69,0.63,0.63,0.5721999999999999,0.5912241097790245,0.7861,0.7956120548895123,0.009512054889512234,0.7861,0.0,16
a,p,0.7,0.63,0.63,0.58,0.5992834387833523,0.79,0.7996417193916762,0.009641719391676129,0.79,0.0,16
a,p,0.71,0.63,0.63,0.5882000000000001,0.6077560667109791,0.7941,0.8038780333554896,0.009778033355489546,0.7941,0.0,16
a,p,0.72,0.63,0.63,0.5968,0.6166419935619046,0.7984,0.8083209967809524,0.009920996780952374,0.7984,0.0,16
a,p,0.73,0.63,0.63,0.6057999999999999,0.625941219336129,0.8029,0.8129706096680644,0.0100706096680645,0.8029,0.0,16
a,p,0.74,0.63,0.63,0.6152,0.6356537440336523,0.8076,0.8178268720168261,0.01022687201682615,0.8076,0.0,16
a,p,0.75,0.63,0.63,0.625,0.6457795676544745,0.8125,0.8228897838272373,0.01038978382723732,0.8125,0.0,16
a,p,0.76,0.63,0.63,0.6352,0.6563186901985956,0.8176,0.8281593450992978,0.01055934509929779,0.8176,0.0,16
a,p,0.77,0.63,0.63,0.6457999999999999,0.6672711116660154,0.8229,0.8336355558330077,0.010735555833007782,0.8229,0.0,16
a,p,0.78,0.63,0.63,0.6568,0.6786368320567342,0.8284,0.8393184160283671,0.010918416028367073,0.8284,0.0,16
a,p,0.79,0.63,0.63,0.6682000000000001,0.6904158513707519,0.8341000000000001,0.845207925685376,0.011107925685375886,0.8341000000000001,0.0,16
a,p,0.8,0.63,0.63,0.6832000000000001,0.7026081696080684,0.8416000000000001,0.8513040848040342,0.009704084804034063,0.8416000000000001,0.0,16
a,p,0.81,0.63,0.63,0.7000280000000001,0.7152137867686837,0.850014,0.8576068933843419,0.007592893384341881,0.850014,0.0,16
a,p,0.82,0.63,0.63,0.716752,0.7282327028525978,0.858376,0.8641163514262988,0.0057403514262988065,0.8583759999999999,1.1102230246251565e-16,16
a,p,0.83,0.63,0.63,0.7333719999999999,0.7416649178598108,0.866686,0.8708324589299055,0.0041464589299055055,0.866686,0.0,16
a,p,0.84,0.63,0.63,0.7498879999999999,0.7555104317903227,0.8749439999999999,0.8777552158951614,0.002811215895161423,0.8749439999999999,0.0,16
a,p,0.85,0.63,0.63,0.7662999999999999,0.7697692446441335,0.8831499999999999,0.8848846223220668,0.0017346223220668922,0.8831499999999999,0.0,16
a,p,0.86,0.63,0.63,0.782608,0.7844413564212431,0.891304,0.8922206782106216,0.0009166782106215798,0.8913039999999999,1.1102230246251565e-16,16
a,p,0.87,0.63,0.63,0.798812,0.7995267671216517,0.8994059999999999,0.8997633835608259,0.00035738356082593015,0.899406,1.1102230246251565e-16,16
a,p,0.88,0.63,0.63,0.814912,0.8150254767453592,0.907456,0.9075127383726795,5.6738372679498994e-05,0.907456,0.0,16
a,p,0.89,0.63,0.63,0.830908,0.830908,0.915454,0.915454,0.0,0.915454,0.0,16
a,p,0.9,0.63,0.63,0.8468,0.8468000000000001,0.9234,0.9234,0.0,0.9234,0.0,16
a,p,0.91,0.63,0.63,0.862588,0.8625880000000001,0.9312940000000001,0.9312940000000001,0.0,0.9312940000000001,0.0,16
a,p,0.92,0.63,0.63,0.878272,0.8782719999999999,0.939136,0.939136,0.0,0.939136,0.0,16
a,p,0.93,0.63,0.63,0.8938520000000001,0.8938520000000001,0.946926,0.946926,0.0,0.946926,0.0,16
a,p,0.94,0.63,0.63,0.9093279999999999,0.9093279999999999,0.954664,0.954664,0.0,0.954664,0.0,16
a,p,0.95,0.63,0.63,0.9247,0.9247000000000001,0.96235,0.96235,0.0,0.96235,0.0,16
a,p,0.96,0.63,0.63,0.939968,0.9399680000000001,0.969984,0.9699840000000001,1.1102230246251565e-16,0.969984,0.0,16
a,p,0.97,0.63,0.63,0.955132,0.9551319999999999,0.9775659999999999,0.9775659999999999,0.0,0.9775659999999999,0.0,16
a,p,0.98,0.63,0.63,0.9701919999999999,0.9701919999999999,0.985096,0.985096,0.0,0.985096,0.0,16
a,p,0.99,0.63,0.63,0.985148,0.985148,0.9925740000000001,0.9925740000000001,0.0,0.992574,1.1102230246251565e-16,16
a,p,1.0,0.63,0.63,1.0,1.0,1.0,1.0,0.0,1.0,0.0,16
a,p,0.0,0.64,0.64,1.0,1.0,1.0,1.0,0.0,1.0,0.0,16
a,p,0.01,0.64,0.64,0.985544,0.985544,0.992772,0.992772,0.0,0.992772,0.0,16
a,p,0.02,0.64,0.64,0.970976,0.970976,0.9854879999999999,0.9854879999999999,0.0,0.9854879999999999,0.0,16
a,p,0.03,0.64,0.64,0.9562959999999999,0.9562959999999999,0.978148,0.978148,0.0,0.9781479999999999,1.1102230246251565e-16,16
a,p,0.04,0.64,0.64,0.941504,0.9415040000000001,0.9707520000000001,0.9707520000000001,0.0,0.9707520000000001,0.0,16
a,p,0.05,0.64,0.64,0.9266,0.9266000000000001,0.9633,0.9633,0.0,0.9632999999999999,1.1102230246251565e-16,16
a,p,0.06,0.64,0.64,0.911584,0.911584,0.955792,0.955792,0.0,0.955792,0.0,16
a,p,0.07,0.64,0.64,0.8964559999999999,0.8964559999999999,0.948228,0.948228,0.0,0.948228,0.0,16
a,p,0.08,0.64,0.64,0.881216,0.8812160000000001,0.940608,0.9406080000000001,1.1102230246251565e-16,0.9406080000000001,1.1102230246251565e-16,16
a,p,0.09,0.64,0.64,0.8658640000000001,0.8658640000000002,0.9329320000000001,0.9329320000000001,0.0,0.9329320000000001,0.0,16
a,p,0.1,0.64,0.64,0.8504,0.8504000000000002,0.9252,0.9252,0.0,0.9252,0.0,16
a,p,0.11,0.64,0.64,0.834824,0.8348240000000001,0.917412,0.9174120000000001,1.1102230246251565e-16,0.9174120000000001,1.1102230246251565e-16,16
a,p,0.12,0.64,0.64,0.819136,0.8191360000000001,0.9095679999999999,0.909568,1.1102230246251565e-16,0.9095679999999999,0.0,16
a,p,0.13,0.64,0.64,0.803336,0.8035606566376929,0.901668,0.9017803283188465,0.00011232831884644412,0.901668,0.0,16
a,p,0.14,0.64,0.64,0.7874239999999999,0.7883991348143401,0.893712,0.8941995674071701,0.000487567407170153,0.893712,0.0,16
a,p,0.15,0.64,0.64,0.7714,0.7736529971505314,0.8856999999999999,0.8868264985752656,0.0011264985752656997,0.8856999999999999,0.0,16
a,p,0.16,0.64,0.64,0.7552639999999999,0.7593222436462664,0.877632,0.8796611218231332,0.0020291218231331953,0.8776319999999999,1.1102230246251565e-16,16
a,p,0.17,0.64,0.64,0.739016,0.7454068743015455,0.869508,0.8727034371507727,0.003195437150772751,0.8695080000000001,1.1102230246251565e-16,16
a,p,0.18,0.64,0.64,0.7226560000000001,0.7319068891163685,0.8613280000000001,0.8659534445581842,0.004625444558184144,0.8613280000000001,0.0,16
a,p,0.19,0.64,0.64,0.7061840000000001,0.7188222880907353,0.8530920000000001,0.8594111440453677,0.006319144045367597,0.8530920000000002,1.1102230246251565e-16,16
a,p,0.2,0.64,0.64,0.6896000000000001,0.7061530712246462,0.8448,0.8530765356123231,0.00827653561232311,0.8448000000000002,2.220446049250313e-16,16
a,p,0.21,0.64,0.64,0.6729040000000001,0.6938992385181009,0.836452,0.8469496192590504,0.010497619259050461,0.8364520000000002,2.220446049250313e-16,16
a,p,0.22,0.64,0.64,0.6568,0.6820607899710994,0.8284,0.8410303949855498,0.012630394985549742,0.8284000000000001,1.1102230246251565e-16,16
a,p,0.23,0.64,0.64,0.6457999999999999,0.6706377255836418,0.8229,0.8353188627918209,0.012418862791820917,0.8229,0.0,16
a,p,0.24,0.64,0.64,0.6352,0.6596300453557281,0.8176,0.829815022677864,0.012215022677864007,0.8176,0.0,16
a,p,0.25,0.64,0.64,0.625,0.6490377492873586,0.8125,0.8245188746436793,0.012018874643679345,0.8125,0.0,16
a,p,0.26,0.64,0.64,0.6152,0.6388608373785327,0.8076,0.8194304186892664,0.011830418689266375,0.8076,0.0,16
a,p,0.27,0.64,0.64,0.6057999999999999,0.6290993096292508,0.8029,0.8145496548146254,0.011649654814625432,0.8029,0.0,16
a,p,0.28,0.64,0.64,0.5968,0.6197531660395129,0.7984,0.8098765830197565,0.011476583019756514,0.7984,0.0,16
a,p,0.29,0.64,0.64,0.5882,0.6108224066093189,0.7941,0.8054112033046594,0.0113112033046594,0.7940999999999999,1.1102230246251565e-16,16
a,p,0.3,0.64,0.64,0.58,0.6023070313386687,0.79,0.8011535156693343,0.011153515669334313,0.7899999999999999,1.1102230246251565e-16,16
a,p,0.31,0.64,0.64,0.5721999999999999,0.5942070402275623,0.7861,0.7971035201137812,0.01100352011378114,0.7860999999999999,1.1102230246251565e-16,16
a,p,0.32,0.64,0.64,0.5648,0.5865224332760001,0.7824,0.793261216638,0.010861216637999993,0.7824,0.0,16
a,p,0.33,0.64,0.64,0.5578,0.5792532104839816,0.7788999999999999,0.7896266052419908,0.010726605241990872,0.7788999999999999,0.0,16
a,p,0.34,0.64,0.64,0.5511999999999999,0.5723993718515071,0.7756,0.7861996859257536,0.010599685925753666,0.7755999999999998,1.1102230246251565e-16,16
a,p,0.35,0.64,0.64,0.545,0.5659609173785767,0.7725,0.7829804586892883,0.010480458689288374,0.7725,0.0,16
a,p,0.36,0.64,0.64,0.5392,0.5599378470651899,0.7696000000000001,0.779968923532595,0.010368923532594887,0.7696000000000001,0.0,16
a,p,0.37,0.64,0.64,0.5338,0.5543301609113471,0.7669,0.7771650804556736,0.010265080455673536,0.7669,0.0,16
a,p,0.38,0.64,0.64,0.5288,0.5491378589170484,0.7644,0.7745689294585242,0.010168929458524212,0.7644,0.0,16
a,p,0.39,0.64,0.64,0.5242,0.5443609410822934,0.7621,0.7721804705411467,0.010080470541146691,0.7621000000000001,1.1102230246251565e-16,16
a,p,0.4,0.64,0.64,0.52,0.5399994074070822,0.76,0.7699997037035411,0.009999703703541085,0.76,0.0,16
a,p,0.41,0.64,0.64,0.5162,0.5360532578914152,0.7581,0.7680266289457076,0.009926628945707616,0.7581000000000002,2.220446049250313e-16,16
a,p,0.42,0.64,0.64,0.5128,0.5325224925352919,0.7564,0.7662612462676459,0.009861246267645951,0.7564000000000001,1.1102230246251565e-16,16
a,p,0.43,0.64,0.64,0.5098,0.5294071113387127,0.7549,0.7647035556693563,0.009803555669356312,0.7549,0.0,16
a,p,0.44,0.64,0.64,0.5072000000000001,0.5267071143016772,0.7536,0.7633535571508385,0.009753557150838477,0.7536,0.0,16
a,p,0.45,0.64,0.64,0.5050000000000001,0.5244225014241857,0.7525000000000001,0.7622112507120928,0.009711250712092778,0.7525000000000001,0.0,16
a,p,0.46,0.64,0.64,0.5032000000000001,0.5225532727062381,0.7516,0.761276636353119,0.009676636353118995,0.7516,0.0,16
a,p,0.47,0.64,0.64,0.5018,0.5210994281478344,0.7509,0.7605497140739172,0.009649714073917237,0.7509,0.0,16
a,p,0.48,0.64,0.64,0.5008,0.5200609677489746,0.7504,0.7600304838744874,0.009630483874487394,0.7504,0.0,16
a,p,0.49,0.64,0.64,0.5002,0.5194378915096587,0.7501,0.7597189457548293,0.009618945754829356,0.7501,0.0,16
a,p,0.5,0.64,0.64,0.5,0.5192301994298868,0.75,0.7596150997149433,0.009615099714943343,0.75,0.0,16
a,p,0.51,0.64,0.64,0.5002,0.5194378915096587,0.7501,0.7597189457548293,0.009618945754829356,0.7501,0.0,16
a,p,0.52,0.64,0.64,0.5008,0.5200609677489746,0.7504,0.7600304838744874,0.009630483874487394,0.7504,0.0,16
a,p,0.53,0.64,0.64,0.5018,0.5210994281478344,0.7509,0.7605497140739172,0.009649714073917237,0.7509,0.0,16
a,p,0.54,0.64,0.64,0.5032,0.5225532727062381,0.7516,0.761276636353119,0.009676636353118995,0.7516,0.0,16
a,p,0.55,0.64,0.64,0.505,0.5244225014241857,0.7525,0.7622112507120928,0.00971125071209289,0.7525000000000001,1.1102230246251565e-16,16
a,p,0.56,0.64,0.64,0.5072,0.5267071143016772,0.7536,0.7633535571508385,0.009753557150838477,0.7536,0.0,16
a,p,0.57,0.64,0.64,0.5098,0.5294071113387125,0.7549,0.7647035556693562,0.009803555669356201,0.7549,0.0,16
a,p,0.58,0.64,0.64,0.5128,0.5325224925352918,0.7564,0.7662612462676459,0.009861246267645951,0.7564,0.0,16
a,p,0.59,0.64,0.64,0.5162,0.5360532578914151,0.7581,0.7680266289457076,0.009926628945707616,0.7581,0.0,16
a,p,0.6,0.64,0.64,0.52,0.5399994074070822,0.76,0.7699997037035411,0.009999703703541085,0.76,0.0,16
a,p,0.61,0.64,0.64,0.5242,0.5443609410822933,0.7621,0.7721804705411466,0.01008047054114658,0.7621,0.0,16
a,p,0.62,0.64,0.64,0.5288,0.5491378589170484,0.7644,0.7745689294585242,0.010168929458524212,0.7644,0.0,16
a,p,0.63,0.64,0.64,0.5338,0.5543301609113471,0.7669,0.7771650804556736,0.010265080455673536,0.7669,0.0,16
a,p,0.64,0.64,0.64,0.5392,0.5599378470651899,0.7696000000000001,0.779968923532595,0.010368923532594887,0.7696000000000001,0.0,16
a,p,0.65,0.64,0.64,0.545,0.5659609173785767,0.7725,0.7829804586892883,0.010480458689288374,0.7725,0.0,16
a,p,0.66,0.64,0.64,0.5512,0.5723993718515072,0.7756000000000001,0.7861996859257536,0.010599685925753555,0.7756000000000001,0.0,16
a,p,0.67,0.64,0.64,0.5578000000000001,0.5792532104839818,0.7789,0.7896266052419909,0.010726605241990872,0.7789,0.0,16
a,p,0.68,0.64,0.64,0.5648000000000001,0.5865224332760002,0.7824,0.7932612166380001,0.010861216638000104,0.7824,0.0,16
a,p,0.69,0.64,0.64,0.5721999999999999,0.5942070402275623,0.7861,0.7971035201137812,0.01100352011378114,0.7861,0.0,16
